datetime,temp_c,humidity,wind_speed,energy_mw,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,doy_sin,doy_cos,energy_lag_1h,energy_lag_2h,energy_lag_3h,energy_lag_24h,energy_lag_168h,energy_roll_mean_24h,energy_roll_std_24h,temp_roll_mean_24h,energy_roll_mean_168h,energy_roll_std_168h,temp_roll_mean_168h
2018-01-08 14:00:00,6.49,58.8,8.17,2898.8,14,0,1,0,-0.4999999999999997,-0.8660254037844388,0.13718540405660057,0.9905453876091833,2889.3,2831.0,2860.4,2609.5,3158.4,2817.9708333333333,284.03771715124935,3.56875,2873.0672619047623,268.7927361920026,3.3315476190476185
2018-01-08 15:00:00,10.42,53.4,8.42,2855.2,15,0,1,0,-0.7071067811865471,-0.7071067811865479,0.13718540405660057,0.9905453876091833,2898.8,2889.3,2831.0,2650.3,3039.6,2830.025,280.9275602898995,3.5804166666666664,2871.522023809524,267.88726076860587,3.3207738095238093
2018-01-08 16:00:00,8.59,66.8,14.71,2858.5,16,0,1,0,-0.8660254037844385,-0.5000000000000004,0.13718540405660057,0.9905453876091833,2855.2,2898.8,2889.3,2595.7,2931.9,2838.5625,278.3296556751744,3.8216666666666668,2870.424404761905,267.5720554354337,3.352321428571429
2018-01-08 17:00:00,10.96,65.4,1.74,2734.5,17,0,1,0,-0.9659258262890683,-0.25881904510252063,0.13718540405660057,0.9905453876091833,2858.5,2855.2,2898.8,2513.0,2901.1,2849.5125000000003,273.48696704103577,3.969583333333333,2869.9875,267.5309963993536,3.355535714285714
2018-01-08 18:00:00,6.94,71.8,11.86,2696.0,18,0,1,0,-1.0,-1.8369701987210297e-16,0.13718540405660057,0.9905453876091833,2734.5,2858.5,2855.2,2381.2,2808.8,2858.741666666667,265.25055737624007,4.207916666666667,2868.9958333333334,267.72368170002034,3.3949404761904765
2018-01-08 19:00:00,2.59,85.9,0.88,2700.0,19,0,1,0,-0.9659258262890684,0.2588190451025203,0.13718540405660057,0.9905453876091833,2696.0,2734.5,2858.5,2475.7,2768.2,2871.8583333333336,247.82009764565427,4.0079166666666675,2868.3244047619046,268.016837771407,3.386904761904762
2018-01-08 20:00:00,1.27,64.8,8.62,2778.1,20,0,1,0,-0.8660254037844386,0.5000000000000001,0.13718540405660057,0.9905453876091833,2700.0,2696.0,2734.5,2477.4,2828.0,2881.204166666667,236.18692022682376,3.9683333333333333,2867.9184523809527,268.22097147260894,3.37172619047619
2018-01-08 21:00:00,7.78,61.1,9.82,2797.8,21,0,1,0,-0.7071067811865477,0.7071067811865474,0.13718540405660057,0.9905453876091833,2778.1,2700.0,2696.0,2690.2,2993.2,2893.733333333333,221.34403217550332,3.7412500000000004,2867.6214285714286,268.2930608200188,3.3564285714285713
2018-01-08 22:00:00,6.93,79.3,8.37,2988.4,22,0,1,0,-0.5000000000000004,0.8660254037844384,0.13718540405660057,0.9905453876091833,2797.8,2778.1,2700.0,2857.4,3169.6,2898.2166666666667,218.10828317238636,4.010000000000001,2866.4583333333335,268.1689139277806,3.3933928571428575
2018-01-08 23:00:00,1.21,78.5,1.19,3265.9,23,0,1,0,-0.25881904510252157,0.9659258262890681,0.13718540405660057,0.9905453876091833,2988.4,2797.8,2778.1,2993.0,3386.1,2903.6750000000006,218.680839998864,4.095416666666666,2865.379761904762,267.30538335619104,3.403154761904762
2018-01-09 00:00:00,-0.06,78.4,11.34,3368.3,0,1,1,0,0.0,1.0,0.1542040475626894,0.988039023376751,3265.9,2988.4,2797.8,3411.7,3514.7,2915.0458333333336,230.3131157494768,4.039583333333333,2864.6642857142856,266.06123451803154,3.405119047619048
2018-01-09 01:00:00,3.91,64.1,21.2,3350.8,1,1,1,0,0.25881904510252074,0.9659258262890683,0.1542040475626894,0.988039023376751,3368.3,3265.9,2988.4,3392.1,3516.9,2913.2374999999997,226.38083689927782,4.01875,2863.7928571428574,264.1523316571924,3.408273809523809
2018-01-09 02:00:00,-2.91,83.3,1.97,3344.9,2,1,1,0,0.49999999999999994,0.8660254037844387,0.1542040475626894,0.988039023376751,3350.8,3368.3,3265.9,3316.7,3455.2,2911.516666666667,222.70970511772325,4.1779166666666665,2862.804166666667,261.99523087357676,3.437678571428572
2018-01-09 03:00:00,-2.51,80.4,3.76,3136.4,3,1,1,0,0.7071067811865476,0.7071067811865476,0.1542040475626894,0.988039023376751,3344.9,3350.8,3368.3,3140.3,3343.8,2912.691666666667,225.0029505442612,4.133333333333334,2862.147619047619,260.63650576619057,3.415714285714285
2018-01-09 04:00:00,1.47,72.3,2.64,2963.0,4,1,1,0,0.8660254037844386,0.5000000000000001,0.1542040475626894,0.988039023376751,3136.4,3344.9,3350.8,3043.2,3185.8,2912.5291666666667,224.8327658295823,3.9966666666666666,2860.9130952380956,258.82635997499716,3.399404761904762
2018-01-09 05:00:00,-0.73,67.9,7.41,2816.8,5,1,1,0,0.9659258262890683,0.25881904510252074,0.1542040475626894,0.988039023376751,2963.0,3136.4,3344.9,2876.4,3034.3,2909.1875,223.39759897604307,4.114166666666667,2859.5869047619044,257.72015054153667,3.4052976190476194
2018-01-09 06:00:00,0.88,72.1,3.33,2712.1,6,1,1,0,1.0,6.123233995736766e-17,0.1542040475626894,0.988039023376751,2816.8,2963.0,3136.4,2791.7,2873.6,2906.7041666666664,224.10805134473935,4.203333333333333,2858.2922619047617,257.38331301776856,3.3954166666666663
2018-01-09 07:00:00,1.32,84.1,7.73,2709.5,7,1,1,0,0.9659258262890683,-0.25881904510252063,0.1542040475626894,0.988039023376751,2712.1,2816.8,2963.0,2654.5,2851.6,2903.3875000000003,226.4607122323488,4.33875,2857.3309523809526,257.62727752711555,3.3658928571428572
2018-01-09 08:00:00,3.53,60.4,4.22,2742.4,8,1,1,0,0.8660254037844387,-0.4999999999999998,0.1542040475626894,0.988039023376751,2709.5,2712.1,2816.8,2635.4,2822.2,2905.679166666667,224.09855941016272,4.306666666666667,2856.4851190476193,257.879351551984,3.3719642857142857
2018-01-09 09:00:00,7.24,59.8,5.33,2713.2,9,1,1,0,0.7071067811865476,-0.7071067811865475,0.1542040475626894,0.988039023376751,2742.4,2709.5,2712.1,2708.0,2908.4,2910.1375000000003,219.50497629795387,4.18,2856.010119047619,258.01633834909626,3.3870238095238094
2018-01-09 10:00:00,4.99,63.0,4.78,2829.3,10,1,1,0,0.49999999999999994,-0.8660254037844387,0.1542040475626894,0.988039023376751,2713.2,2742.4,2709.5,2837.2,2964.8,2910.3541666666665,219.2992475634245,4.3125,2854.848214285714,258.21843767182486,3.4225000000000003
2018-01-09 11:00:00,7.34,62.8,0.91,2918.8,11,1,1,0,0.258819045102521,-0.9659258262890682,0.1542040475626894,0.988039023376751,2829.3,2713.2,2742.4,2860.4,3004.6,2910.0249999999996,219.41972137990436,4.3375,2854.0416666666665,258.0845287924012,3.4171428571428573
2018-01-09 12:00:00,1.43,70.7,5.13,3008.7,12,1,1,0,1.2246467991473532e-16,-1.0,0.1542040475626894,0.988039023376751,2918.8,2829.3,2713.2,2831.0,3080.6,2912.4583333333335,219.16914039492275,4.377916666666667,2853.530952380952,257.86961402733795,3.412380952380953
2018-01-09 13:00:00,7.07,74.0,1.23,3025.0,13,1,1,0,-0.2588190451025208,-0.9659258262890683,0.1542040475626894,0.988039023376751,3008.7,2918.8,2829.3,2889.3,3124.9,2919.8624999999997,219.29916594639084,4.03125,2853.102976190476,257.5499664155867,3.386011904761905
2018-01-09 14:00:00,5.48,71.3,1.43,3060.7,14,1,1,0,-0.4999999999999997,-0.8660254037844388,0.1542040475626894,0.988039023376751,3025.0,3008.7,2918.8,2898.8,3160.9,2925.5166666666664,220.2243335815762,4.0062500000000005,2852.508333333333,257.0334805230248,3.4002380952380955
2018-01-09 15:00:00,4.68,68.7,11.5,3047.7,15,1,1,0,-0.7071067811865471,-0.7071067811865479,0.1542040475626894,0.988039023376751,3060.7,3025.0,3008.7,2855.2,3098.1,2932.2624999999994,221.84405179138216,3.964166666666667,2851.9119047619047,256.4291369026487,3.402380952380952
2018-01-09 16:00:00,5.39,69.9,7.3,2991.0,16,1,1,0,-0.8660254037844385,-0.5000000000000004,0.1542040475626894,0.988039023376751,3047.7,3060.7,3025.0,2858.5,2982.3,2940.2833333333333,222.41590431611147,3.725,2851.6119047619045,256.16874299447204,3.3770238095238096
2018-01-09 17:00:00,6.35,71.9,6.89,2834.8,17,1,1,0,-0.9659258262890683,-0.25881904510252063,0.1542040475626894,0.988039023376751,2991.0,3047.7,3060.7,2734.5,2896.6,2945.804166666667,221.94156590764212,3.591666666666667,2851.6636904761904,256.1961983071122,3.3552976190476196
2018-01-09 18:00:00,8.84,51.5,5.19,2679.1,18,1,1,0,-1.0,-1.8369701987210297e-16,0.1542040475626894,0.988039023376751,2834.8,2991.0,3047.7,2696.0,2765.3,2949.983333333333,218.71051478006797,3.3995833333333336,2851.2958333333336,256.1756572116175,3.344642857142857
2018-01-09 19:00:00,2.41,78.6,18.71,2754.5,19,1,1,0,-0.9659258262890684,0.2588190451025203,0.1542040475626894,0.988039023376751,2679.1,2834.8,2991.0,2700.0,2684.9,2949.2791666666667,219.58924100349898,3.47875,2850.782738095238,256.4351237530734,3.370595238095238
2018-01-09 20:00:00,4.84,61.5,5.09,2755.2,20,1,1,0,-0.8660254037844386,0.5000000000000001,0.1542040475626894,0.988039023376751,2754.5,2679.1,2834.8,2778.1,2670.2,2951.5499999999997,217.16774322088486,3.47125,2851.1970238095237,256.2216584415963,3.349880952380952
2018-01-09 21:00:00,2.51,66.4,4.44,2843.0,21,1,1,0,-0.7071067811865477,0.7071067811865474,0.1542040475626894,0.988039023376751,2755.2,2754.5,2679.1,2797.8,2779.4,2950.5958333333333,218.01163008300563,3.6199999999999997,2851.702976190476,255.9458843966669,3.351071428571428
2018-01-09 22:00:00,1.87,73.2,4.32,3027.8,22,1,1,0,-0.5000000000000004,0.8660254037844384,0.1542040475626894,0.988039023376751,2843.0,2755.2,2754.5,2988.4,2935.1,2952.4791666666665,216.82629789798315,3.400416666666666,2852.081547619048,255.88532860247668,3.343035714285714
2018-01-09 23:00:00,4.23,68.0,10.23,3184.9,23,1,1,0,-0.25881904510252157,0.9659258262890681,0.1542040475626894,0.988039023376751,3027.8,2843.0,2755.2,3265.9,3072.5,2954.120833333333,217.2588157598267,3.189583333333333,2852.633333333333,256.16521490114354,3.327619047619048
2018-01-10 00:00:00,2.31,74.0,4.91,3342.4,0,2,1,0,0.0,1.0,0.17117705961019986,0.985240282501282,3184.9,3027.8,2843.0,3368.3,3265.1,2950.745833333333,212.7880594459041,3.315416666666667,2853.302380952381,256.88865780580295,3.3416666666666663
2018-01-10 01:00:00,3.68,70.2,6.02,3343.8,1,2,1,0,0.25881904510252074,0.9659258262890683,0.17117705961019986,0.985240282501282,3342.4,3184.9,3027.8,3350.8,3308.3,2949.6666666666665,210.63310294911153,3.4141666666666666,2853.7625000000003,257.69860446074927,3.342142857142857
2018-01-10 02:00:00,-0.45,70.0,10.78,3385.5,2,2,1,0,0.49999999999999994,0.8660254037844387,0.17117705961019986,0.985240282501282,3343.8,3342.4,3184.9,3344.9,3235.2,2949.375,210.05755784711877,3.404583333333333,2853.97380952381,258.087812015889,3.363630952380952
2018-01-10 03:00:00,-1.94,85.8,7.0,3210.5,3,2,1,0,0.7071067811865476,0.7071067811865476,0.17117705961019986,0.985240282501282,3385.5,3343.8,3342.4,3136.4,3060.9,2951.066666666667,213.51635649934087,3.5070833333333327,2854.8684523809525,259.6728531738244,3.3596428571428576
2018-01-10 04:00:00,-0.63,78.2,9.02,2946.2,4,2,1,0,0.8660254037844386,0.5000000000000001,0.17117705961019986,0.985240282501282,3210.5,3385.5,3343.8,2963.0,2978.7,2954.154166666667,216.82299127883425,3.5308333333333333,2855.7589285714284,260.6383231389146,3.3425
2018-01-10 05:00:00,0.94,73.7,2.62,2733.1,5,2,1,0,0.9659258262890683,0.25881904510252074,0.17117705961019986,0.985240282501282,2946.2,3210.5,3385.5,2816.8,2863.0,2953.454166666667,216.82031025345802,3.4433333333333334,2855.565476190476,260.558575709608,3.363392857142857
2018-01-10 06:00:00,1.41,76.4,1.76,2623.1,6,2,1,0,1.0,6.123233995736766e-17,0.17117705961019986,0.985240282501282,2733.1,2946.2,3210.5,2712.1,2788.5,2949.9666666666667,219.767047944679,3.512916666666667,2854.7922619047617,260.72906647979954,3.374345238095238
2018-01-10 07:00:00,-0.91,67.1,13.12,2656.0,7,2,1,0,0.9659258262890683,-0.25881904510252063,0.17117705961019986,0.985240282501282,2623.1,2733.1,2946.2,2709.5,2767.1,2946.258333333333,224.65190448426162,3.5349999999999997,2853.8077380952377,261.2925574876669,3.3865476190476196
2018-01-10 08:00:00,2.99,87.0,8.81,2647.5,8,2,1,0,0.8660254037844387,-0.4999999999999998,0.17117705961019986,0.985240282501282,2656.0,2623.1,2733.1,2742.4,2690.2,2944.0291666666667,227.35254462420573,3.442083333333333,2853.1464285714283,261.65366442480547,3.3825595238095243
2018-01-10 09:00:00,4.37,59.8,7.54,2719.0,9,2,1,0,0.7071067811865476,-0.7071067811865475,0.17117705961019986,0.985240282501282,2647.5,2656.0,2623.1,2713.2,2698.4,2940.0750000000003,231.79367746563645,3.419583333333333,2852.8922619047617,261.83357332359765,3.390595238095238
2018-01-10 10:00:00,11.13,64.0,6.32,2717.1,10,2,1,0,0.49999999999999994,-0.8660254037844387,0.17117705961019986,0.985240282501282,2719.0,2647.5,2656.0,2829.3,2853.0,2940.316666666667,231.54974987390221,3.3000000000000003,2853.0148809523807,261.7656047175777,3.3743452380952386
2018-01-10 11:00:00,10.49,61.3,4.85,2817.2,11,2,1,0,0.258819045102521,-0.9659258262890682,0.17117705961019986,0.985240282501282,2717.1,2719.0,2647.5,2918.8,2920.4,2935.641666666667,234.99565567985684,3.5558333333333336,2852.2059523809526,261.9755511978829,3.427321428571429
2018-01-10 12:00:00,4.49,65.8,2.71,2878.0,12,2,1,0,1.2246467991473532e-16,-1.0,0.17117705961019986,0.985240282501282,2817.2,2717.1,2719.0,3008.7,3059.4,2931.4083333333333,236.22416751645167,3.6870833333333333,2851.5916666666667,261.9356805944215,3.443452380952381
2018-01-10 13:00:00,6.54,63.1,2.63,2920.5,13,2,1,0,-0.2588190451025208,-0.9659258262890683,0.17117705961019986,0.985240282501282,2878.0,2817.2,2717.1,3025.0,3136.0,2925.9625,235.87113248828135,3.814583333333333,2850.5119047619046,261.4473471017243,3.458392857142857
2018-01-10 14:00:00,4.0,62.6,1.73,2990.3,14,2,1,0,-0.4999999999999997,-0.8660254037844388,0.17117705961019986,0.985240282501282,2920.5,2878.0,2817.2,3060.7,3079.4,2921.6083333333336,234.9260566677296,3.7925,2849.2291666666665,260.56543659703163,3.461666666666667
2018-01-10 15:00:00,6.32,76.5,1.25,2902.8,15,2,1,0,-0.7071067811865471,-0.7071067811865479,0.17117705961019986,0.985240282501282,2990.3,2920.5,2878.0,3047.7,2992.1,2918.6750000000006,233.54930072591793,3.7308333333333334,2848.69880952381,260.1845386073325,3.4400595238095244
2018-01-10 16:00:00,8.45,55.6,2.26,2884.5,16,2,1,0,-0.8660254037844385,-0.5000000000000004,0.17117705961019986,0.985240282501282,2902.8,2990.3,2920.5,2991.0,2924.3,2912.6374999999994,231.93618652458102,3.7991666666666664,2848.1672619047617,259.98095957389006,3.4251190476190474
2018-01-10 17:00:00,10.28,71.6,3.6,2694.6,17,2,1,0,-0.9659258262890683,-0.25881904510252063,0.17117705961019986,0.985240282501282,2884.5,2902.8,2990.3,2834.8,2871.2,2908.1999999999994,231.38989493549815,3.9266666666666663,2847.9303571428572,259.92929756302567,3.421845238095238
2018-01-10 18:00:00,4.8,73.3,13.05,2697.7,18,2,1,0,-1.0,-1.8369701987210297e-16,0.17117705961019986,0.985240282501282,2694.6,2884.5,2902.8,2679.1,2862.1,2902.3583333333336,235.06409101361692,4.090416666666667,2846.8791666666666,260.1915935839515,3.4305952380952385
2018-01-10 19:00:00,4.16,65.6,1.19,2705.7,19,2,1,0,-0.9659258262890684,0.2588190451025203,0.17117705961019986,0.985240282501282,2697.7,2694.6,2884.5,2754.5,2734.6,2903.133333333333,234.3255124759177,3.922083333333333,2845.9005952380953,260.44303559523803,3.4275
2018-01-10 20:00:00,-0.54,76.7,5.34,2760.4,20,2,1,0,-0.8660254037844386,0.5000000000000001,0.17117705961019986,0.985240282501282,2705.7,2697.7,2694.6,2755.2,2753.7,2901.1,235.87792347442925,3.9949999999999997,2845.7285714285717,260.5265212614282,3.427202380952381
2018-01-10 21:00:00,3.39,68.0,13.91,2863.8,21,2,1,0,-0.7071067811865477,0.7071067811865474,0.17117705961019986,0.985240282501282,2760.4,2705.7,2697.7,2843.0,2948.8,2901.316666666667,235.74042774917143,3.7708333333333335,2845.7684523809526,260.5128617832073,3.3850595238095234
2018-01-10 22:00:00,0.11,63.1,10.18,3042.6,22,2,1,0,-0.5000000000000004,0.8660254037844384,0.17117705961019986,0.985240282501282,2863.8,2760.4,2705.7,3027.8,3191.7,2902.183333333334,235.554874372363,3.8075000000000006,2845.2625000000003,260.3940757642414,3.3880952380952385
2018-01-10 23:00:00,0.47,62.9,4.93,3236.0,23,2,1,0,-0.25881904510252157,0.9659258262890681,0.17117705961019986,0.985240282501282,3042.6,2863.8,2760.4,3184.9,3384.9,2902.7999999999997,235.91712251477674,3.734166666666667,2844.375,259.4586521695286,3.3938690476190474
2018-01-11 00:00:00,-1.15,78.2,2.79,3369.5,0,3,1,0,0.0,1.0,0.18809941761179758,0.9821499931752291,3236.0,3042.6,2863.8,3342.4,3491.4,2904.929166666667,238.7869224428133,3.5775,2843.48869047619,257.8505019741758,3.4054166666666665
2018-01-11 01:00:00,0.17,76.7,0.66,3387.6,1,3,1,0,0.25881904510252074,0.9659258262890683,0.18809941761179758,0.9821499931752291,3369.5,3236.0,3042.6,3343.8,3355.0,2906.058333333333,240.9993864626263,3.433333333333333,2842.7630952380955,256.1824711218984,3.40875
2018-01-11 02:00:00,-4.38,77.4,5.46,3339.1,2,3,1,0,0.49999999999999994,0.8660254037844387,0.18809941761179758,0.9821499931752291,3387.6,3369.5,3236.0,3385.5,3383.0,2907.883333333333,244.5973508809345,3.2870833333333334,2842.957142857143,256.5848233341954,3.4026785714285714
2018-01-11 03:00:00,-3.79,71.9,8.02,3168.5,3,3,1,0,0.7071067811865476,0.7071067811865476,0.18809941761179758,0.9821499931752291,3339.1,3387.6,3369.5,3210.5,3240.8,2905.9499999999994,240.8121494118347,3.1233333333333335,2842.6958333333337,256.0533466483889,3.3771428571428572
2018-01-11 04:00:00,5.33,66.2,2.84,2881.6,4,3,1,0,0.8660254037844386,0.5000000000000001,0.18809941761179758,0.9821499931752291,3168.5,3339.1,3387.6,2946.2,3049.4,2904.1999999999994,238.64559861671535,3.04625,2842.265476190476,255.4402579622005,3.347797619047619
2018-01-11 05:00:00,-2.81,71.6,10.67,2850.4,5,3,1,0,0.9659258262890683,0.25881904510252074,0.18809941761179758,0.9821499931752291,2881.6,3168.5,3339.1,2733.1,2864.8,2901.508333333333,238.51556127643843,3.294583333333333,2841.2666666666664,254.9530781455441,3.3885714285714292
2018-01-11 06:00:00,-1.7,59.4,4.49,2817.9,6,3,1,0,1.0,6.123233995736766e-17,0.18809941761179758,0.9821499931752291,2850.4,2881.6,3168.5,2623.1,2762.5,2906.3958333333335,236.10423910005187,3.1383333333333336,2841.1809523809525,254.94753950271502,3.369761904761905
2018-01-11 07:00:00,6.47,67.3,6.14,2793.2,7,3,1,0,0.9659258262890683,-0.25881904510252063,0.18809941761179758,0.9821499931752291,2817.9,2850.4,2881.6,2656.0,2765.1,2914.5125000000003,229.1889031240766,3.0087500000000005,2841.5107142857146,254.88098009905116,3.3468452380952387
2018-01-11 08:00:00,10.1,68.1,4.94,2802.1,8,3,1,0,0.8660254037844387,-0.4999999999999998,0.18809941761179758,0.9821499931752291,2793.2,2817.9,2850.4,2647.5,2700.7,2920.2291666666665,224.11540210379323,3.31625,2841.677976190476,254.83975320080702,3.3815476190476184
2018-01-11 09:00:00,0.94,71.8,10.57,2929.9,9,3,1,0,0.7071067811865476,-0.7071067811865475,0.18809941761179758,0.9821499931752291,2802.1,2793.2,2817.9,2719.0,2741.3,2926.6708333333336,218.07605669495953,3.6125000000000003,2842.2815476190476,254.62384482228143,3.4207142857142854
2018-01-11 10:00:00,3.99,83.0,10.81,2993.9,10,3,1,0,0.49999999999999994,-0.8660254037844387,0.18809941761179758,0.9821499931752291,2929.9,2802.1,2793.2,2717.1,2825.3,2935.4583333333335,213.546125587947,3.469583333333333,2843.4041666666662,254.59171831861863,3.4158333333333335
2018-01-11 11:00:00,6.73,58.6,7.2,3031.7,11,3,1,0,0.258819045102521,-0.9659258262890682,0.18809941761179758,0.9821499931752291,2993.9,2929.9,2802.1,2817.2,2870.2,2946.9916666666663,208.65901436401538,3.172083333333333,2844.407738095238,254.85209424245082,3.418511904761905
2018-01-11 12:00:00,11.02,57.9,3.91,3027.0,12,3,1,0,1.2246467991473532e-16,-1.0,0.18809941761179758,0.9821499931752291,3031.7,2993.9,2929.9,2878.0,2880.6,2955.929166666667,207.44826170935238,3.015416666666667,2845.3690476190477,255.25424004346155,3.432023809523809
2018-01-11 13:00:00,4.87,69.2,4.79,3183.2,13,3,1,0,-0.2588190451025208,-0.9659258262890683,0.18809941761179758,0.9821499931752291,3027.0,3031.7,2993.9,2920.5,2858.8,2962.1375000000003,207.24413625207748,3.2875,2846.2404761904763,255.6248704640681,3.4782738095238095
2018-01-11 14:00:00,7.12,68.3,19.27,3183.4,14,3,1,0,-0.4999999999999997,-0.8660254037844388,0.18809941761179758,0.9821499931752291,3183.2,3027.0,3031.7,2990.3,2905.7,2973.0833333333335,211.83592023415054,3.217916666666666,2848.171428571429,256.9421520073851,3.459047619047619
2018-01-11 15:00:00,9.82,48.9,14.46,3065.9,15,3,1,0,-0.7071067811865471,-0.7071067811865479,0.18809941761179758,0.9821499931752291,3183.4,3183.2,3027.0,2902.8,2809.0,2981.129166666666,216.14161516924764,3.3479166666666664,2849.8244047619046,258.2046214276371,3.4651190476190483
2018-01-11 16:00:00,8.82,69.8,5.13,3020.5,16,3,1,0,-0.8660254037844385,-0.5000000000000004,0.18809941761179758,0.9821499931752291,3065.9,3183.4,3183.2,2884.5,2812.4,2987.9250000000006,216.13580523445896,3.4937500000000004,2851.3535714285717,258.7216016740716,3.4792261904761905
2018-01-11 17:00:00,6.4,68.9,1.83,2947.8,17,3,1,0,-0.9659258262890683,-0.25881904510252063,0.18809941761179758,0.9821499931752291,3020.5,3065.9,3183.4,2694.6,2776.4,2993.591666666667,215.08658704702253,3.5091666666666668,2852.592261904762,259.0319632086263,3.48125
2018-01-11 18:00:00,6.37,50.0,9.4,2801.4,18,3,1,0,-1.0,-1.8369701987210297e-16,0.18809941761179758,0.9821499931752291,2947.8,3020.5,3065.9,2697.7,2727.9,3004.1416666666664,205.7923307749764,3.3475,2853.6125,259.06761149909113,3.4717857142857143
2018-01-11 19:00:00,2.44,69.1,3.35,2794.3,19,3,1,0,-0.9659258262890684,0.2588190451025203,0.18809941761179758,0.9821499931752291,2801.4,2947.8,3020.5,2705.7,2718.1,3008.4625,200.08810409960438,3.4129166666666664,2854.05,258.9160606587887,3.462619047619048
